Date,Line,Station,Total Vehicles,Bike,Car,Eight Wheleer,General Parking,Pass Vehicles,Six Wheeler,e-Four Wheeler,e-Two Wheeler,h-Four Wheeler,h-Two Wheeler,Eight Wheeler
2026-02-21,01,SKP,230,226,0,0.0,230,0,0,0,3,0,1,
2026-02-21,01,STG,46,38,6,0.0,46,0,0,0,2,0,0,
2026-02-21,01,SNW,219,217,0,0.0,219,0,0,0,2,0,0,
2026-02-21,01,STR,303,290,0,0.0,303,0,0,0,13,0,0,
2026-02-21,01,STC,334,270,53,0.0,334,0,0,1,9,0,1,
2026-02-21,01,SWA,522,390,124,0.0,522,0,0,1,7,0,0,
2026-02-21,01,SMA,570,161,388,0.0,570,0,0,15,4,0,2,
2026-02-21,01,SHC,120,119,0,0.0,120,0,0,0,1,0,0,
2026-02-21,01,SGE,316,238,64,0.0,316,0,0,3,10,0,1,
2026-02-21,01,SLI,128,88,29,0.0,128,0,0,4,6,0,1,
2026-02-21,01,STL,86,83,0,0.0,86,0,0,0,3,0,0,
2026-02-21,01,SGM,155,151,0,0.0,155,0,0,0,4,0,0,
2026-02-21,01,STE,29,18,10,0.0,29,0,0,0,1,0,0,
2026-02-21,01,SCR,209,150,51,0.0,209,0,0,0,8,0,0,
2026-02-21,01,SSA,301,213,82,0.0,301,0,0,1,4,0,1,
2026-02-21,01,SLM,399,321,62,0.0,399,0,0,4,12,0,0,
2026-02-21,01,SGU,360,323,26,0.0,360,0,2,1,6,0,2,
2026-02-21,01,SOT,734,609,98,0.0,734,0,0,2,24,0,1,
2026-02-21,01,SME,1239,1214,0,0.0,1239,0,0,0,22,0,3,
2026-02-21,01,SAP,902,806,37,0.0,902,0,0,0,58,0,1,
2026-02-21,02,SCC,628,540,75,,628,0,0,4,8,1,0,0.0
2026-02-21,02,SEG,715,624,69,,715,0,0,0,14,3,5,0.0
2026-02-21,02,SNP,168,104,59,,168,0,0,0,4,1,0,0.0
2026-02-21,02,SKM,44,42,0,,44,0,0,0,2,0,0,0.0
2026-02-21,02,SPC,163,113,43,,163,0,0,5,2,0,0,0.0
2026-02-21,02,SSN,198,120,71,,198,0,0,0,6,0,1,0.0
2026-02-21,02,SAE,311,289,9,,311,0,0,2,9,0,2,0.0
2026-02-21,02,SAT,205,203,0,,205,0,0,0,2,0,0,0.0
2026-02-21,02,STI,1686,1629,24,,1686,0,0,0,28,0,5,0.0
2026-02-21,02,SKO,1644,1363,239,,1644,0,2,2,34,0,4,0.0
2026-02-21,02,SAR,382,257,120,,382,0,0,2,3,0,0,0.0
2026-02-21,02,SVA,1059,1035,0,,1059,0,0,0,22,0,2,0.0
2026-02-21,02,SAN,720,601,90,,720,0,0,1,25,0,3,0.0
2026-02-21,02,SSI,57,55,0,,57,0,0,0,2,0,0,0.0
2026-02-21,02,SAL,2010,1627,310,,2010,0,0,6,59,2,6,0.0
2026-02-21,02,SMM,551,445,85,,551,0,0,1,18,0,2,0.0
